city_name,name,link,address,latitude,longitude,premium,awards_winner,featured_photo,website,instagram,facebook,date_published,date_modified
barcelona,Abyss Coffee Roasters,https://europeancoffeetrip.com/cafe/abysscoffeeroasters-barcelona/,"Avinguda Diagonal, 93",41.407579700,2.205044300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/8387/9ff49305-e9e1-461a-ab9b-daf028de69fd.jpeg,https://abysscoffee.es/,https://www.instagram.com/abysscoffee/,,2023-04-11T07:21:55+00:00,2026-01-05T03:50:44+00:00
barcelona,Cups & Coffee,https://europeancoffeetrip.com/cafe/cupsandcoffee-barcelona/,"Carrer de Sabino Arana, 6",41.385617900,2.126373300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/5372/cupsandcoffee-barcelona-2022-web.jpeg,http://www.cupsandcoffeebcn.com/,https://www.instagram.com/cupsandcoffeebcn/,https://www.facebook.com/cupsandcoffeebcn,2022-08-27T15:33:57+00:00,2026-01-05T03:47:23+00:00
barcelona,Syra Coffee - Gràcia,https://europeancoffeetrip.com/cafe/syracoffeegracia-barcelona/,"Carrer de la Mare de Déu dels Desemparats, 8",41.401505100,2.159559100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15629/gracia.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-22T09:21:09+00:00,2026-01-05T03:55:28+00:00
barcelona,Syra Coffee - Diputació,https://europeancoffeetrip.com/cafe/syracoffeediputacio-barcelona/,"C/ de la Diputació, 163",41.384393600,2.158844400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15695/diputatio.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-23T07:39:44+00:00,2026-01-05T03:55:59+00:00
barcelona,Buna,https://europeancoffeetrip.com/cafe/buna-barcelona/,"Carrer dels Escultors Claperós, 40",41.406632400,2.188986200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/25486/image.jpg,,https://www.instagram.com/bunabcn,,2025-09-15T11:06:25+00:00,2026-01-05T04:04:10+00:00
barcelona,Skye Coffee Co.,https://europeancoffeetrip.com/cafe/skyecoffeeco-barcelona/,"Carrer d'Àvila, 32",41.395340300,2.197961700,False,False,,http://www.skye-coffee.com/HOME.html,https://www.instagram.com/skyecoffeeco/,https://www.facebook.com/skyecoffeeco,2017-03-08T15:14:28+00:00,2026-01-05T03:32:26+00:00
barcelona,Jacaranda,https://europeancoffeetrip.com/cafe/jacaranda-barcelona/,"Baixada de la Plana, 49",41.430579400,2.158762000,False,False,,https://www.jacarandabcn.com/,https://www.instagram.com/jacaranda_cafe,https://www.facebook.com/jacarandcafe/,2020-07-31T17:50:32+00:00,2026-01-05T03:39:15+00:00
barcelona,Sabio Infante Brunch and coffee,https://europeancoffeetrip.com/cafe/sabio-infante-brunch-coffee-torrent-barcelona/,"Carrer del Torrent de l'Olla, 39",41.399925200,2.159713600,False,False,,https://www.sabioinfante.com/,https://instagram.com/sabioinfante?igshid=YmMyMTA2M2Y=,https://facebook.com/sabioinfantebcn/,2023-01-30T16:14:57+00:00,2026-01-05T03:48:47+00:00
barcelona,The Madness Speciality Coffee Shop,https://europeancoffeetrip.com/cafe/themadnessspecialtycoffeeshop-barcelona/,"Carrer de Vic, 25, Local 2",41.399245700,2.154617600,False,False,,,https://www.instagram.com/themadness_coffee/,,2025-06-02T10:04:41+00:00,2026-01-05T04:01:52+00:00
barcelona,Syra Coffee,https://europeancoffeetrip.com/cafe/syracoffee-santjoan-barcelona/,"Pg. de Sant Joan, 63",41.397108100,2.172173100,False,False,,https://syra.coffee/,https://instagram.com/syracoffee?igshid=YmMyMTA2M2Y=,https://www.facebook.com/syracoffee,2022-10-27T09:31:09+00:00,2026-01-05T03:48:06+00:00
