city_name,name,link,address,latitude,longitude,premium,awards_winner,featured_photo,website,instagram,facebook,date_published,date_modified
prague,KAAVA,https://europeancoffeetrip.com/cafe/kaava-prague/,Sokolovská 101,50.094679600,14.453455800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/20029/kaava-shop_1737722180_3552593597313522749_9527502425.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,The Miners JZP,https://europeancoffeetrip.com/cafe/the-miners-coffee-prague/,Slavíkova 1611/5,50.078752700,14.448146200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1703/miners-coffee-character-prague5.JPG,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,two dots coffee & pastries,https://europeancoffeetrip.com/cafe/twodotscoffeepastries-prague/,Radhošťská 2004/5,50.078240000,14.456618300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/5907/DSCF3288.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,The Miners Coffee Karlín,https://europeancoffeetrip.com/cafe/theminerscoffeekarlin-prague/,Sokolovská 130/52,50.092379800,14.444307800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/30153/807a1888.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Rest Cafe,https://europeancoffeetrip.com/cafe/restcafe-prague/,Jindřišská 2,50.082745000,14.426766400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/11454/dsc_9958.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,SĪTÚ Coffee & Tea,https://europeancoffeetrip.com/cafe/situcoffeetea-prague/,Kozácká 1,50.071032200,14.444617900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/5440/photo_2025-04-29_15-40-33.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kafe na zastávce,https://europeancoffeetrip.com/cafe/kafenazastavce-prague/,Dělnická 1151/57,50.103396400,14.453230400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2397/kafe-na-zastavce-prague-social-media-2.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,PROKOP coffee & croissants,https://europeancoffeetrip.com/cafe/prokopcoffeecroisants-prague/,Dlážděná 4,50.086584300,14.432321200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/4098/e40a3722_fotiladammracek.JPG,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,NAKAFE místo,https://europeancoffeetrip.com/cafe/nakafemisto-prague/,K Rybníčku 8,50.125389800,14.577573600,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/27702/dsc00735.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,GROUNDS L4,https://europeancoffeetrip.com/cafe/grounds-l4-prague/,Lázeňská 287/4,50.086866000,14.406219400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/5147/grounds-l4-prague-owners-1.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Cafe Ebel,https://europeancoffeetrip.com/cafe/cafeebel-prague/,Kaprova 15/11,50.088199500,14.418346000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/16466/image00022.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Hábovka Café & Víno,https://europeancoffeetrip.com/cafe/habovka-prague/,Hábova 2345,50.046780000,14.310544300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/29063/img_3054.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kafe Kobylisy,https://europeancoffeetrip.com/cafe/kafekobylisy-prague/,"Kobyliské náměstí Vestibul stanice metra C Kobylisy, západní výstup",50.123731100,14.452232000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/12556/img_5756.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Penguin Coffee Strašnice,https://europeancoffeetrip.com/cafe/penguincoffeestrasnice-prague/,V Olšinách 1270/78,50.071917000,14.489164900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/30992/kavarna-uvnitr.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Solo Bakery,https://europeancoffeetrip.com/cafe/solobakery-prague/,Bělehradská 66,50.070432100,14.433209400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/19162/solobakeryprg_1733729734_3519102536642166559_70857114212.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Polibek Café,https://europeancoffeetrip.com/cafe/polibek-prague/,Kafkova 580/26,50.099071600,14.395994400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/18771/img_20241127_124315_239.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,FofrKafe - SOUKENDA,https://europeancoffeetrip.com/cafe/fofrkafe-prague/,Soukenická 1193/15,50.091312800,14.429981200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2396/fofrkafe-prague-social-media.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
