name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
GYM Barrandov,,50.0266422,14.3679735,,,http://www.gymbarrandov.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0266422,14.3679735"
Advance Training,,50.0702739,14.4352856,,,https://advancetraining.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0702739,14.4352856"
ATA GYM,"Mokropeská, 2026, Černošice",49.9493473,14.3145917,,,https://atagym.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/49.9493473,14.3145917"
Georges fitness,,50.1300842,14.4815133,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1300842,14.4815133"
Orgami,,50.0868968,14.4527911,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0868968,14.4527911"
The Gym,,50.0972266,14.4059925,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0972266,14.4059925"
Lucie Dostálová,"Štúrova, 1284/20",50.0260043,14.4517433,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0260043,14.4517433"
HUDY Boulder Karlín,Křižíkova,50.0934551,14.45334,,,https://www.hudysteny.cz/boulderkarlin,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0934551,14.45334"
Ice Arena fitness,,49.9884193,14.6588213,,,http://icearenafitness.eu/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/49.9884193,14.6588213"
Classic Gym,,50.0884039,14.5809782,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0884039,14.5809782"
Pilates 4U,"Nuselská, 47/30, Praha 4",50.0624227,14.4442084,,,https://www.pilates4u.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0624227,14.4442084"
Cvic.it,,50.00175,14.413267,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.00175,14.413267"
Next.Move Smíchov,"Svornosti, 504/9",50.0677313,14.4094061,,,https://nextmove.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0677313,14.4094061"
Aloha jóga,Jugoslávských partyzánů,50.1053998,14.395149,,,https://www.alohajoga.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.1053998,14.395149"
EfectFit,,50.0492126,14.4427767,,,https://www.efectfit.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0492126,14.4427767"
Body Express,"Albrightové, 3385/3, Praha",50.0677714,14.4055735,,,https://www.bodyexpress.cz/pobocky/praha-smichov-city/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0677714,14.4055735"
